time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-22T06:05:04.420Z,38.1677,-117.9143,13.6,1.8,ml,20,130.39,0.047,0.19,nn,nn00730965,2020-05-22T06:09:31.016Z,"61km W of Tonopah, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-05-22T06:03:49.460Z,38.226,-117.8115,6.7,1.4,ml,17,119.6,0.075,0.11,nn,nn00730963,2020-05-22T06:07:29.499Z,"53km WNW of Tonopah, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-05-22T05:59:44.520Z,37.5068333,-118.9953333,1.46,0.63,md,10,172,0.1061,0.13,nc,nc73392866,2020-05-22T17:56:03.520Z,"14km S of Mammoth Lakes, CA",earthquake,0.53,4.96,0.19,9,reviewed,nc,nc
2020-05-22T05:58:41.750Z,37.0441667,-84.1358333,2.98,2.45,md,27,42,0.5627,0.22,se,se60106423,2020-05-22T19:46:12.700Z,"9km NNW of North Corbin, Kentucky",earthquake,0.36,2.28,0.078,20,reviewed,se,se
2020-05-22T05:54:37.990Z,38.1732,-117.742,1.5,1.4,ml,11,188.76,0.117,0.08,nn,nn00730962,2020-05-22T06:05:09.429Z,"46km WNW of Tonopah, Nevada",earthquake,,5.6,,,automatic,nn,nn
2020-05-22T05:52:36.540Z,40.6011667,-121.651,7.83,0.98,md,9,92,0.08732,0.06,nc,nc73392861,2020-05-22T17:46:03.458Z,"10km NNE of Viola, CA",earthquake,0.37,1.73,0.281,9,reviewed,nc,nc
2020-05-22T05:51:25.290Z,38.1673,-117.8967,14.5,1.8,ml,16,108.76,0.025,0.08,nn,nn00730960,2020-05-22T05:56:10.514Z,"59km W of Tonopah, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-05-22T05:44:32.350Z,38.2448,-117.7572,1,1.2,ml,10,139.36,0.078,0.23,nn,nn00730959,2020-05-22T05:52:48.802Z,"50km WNW of Tonopah, Nevada",earthquake,,19.1,,,automatic,nn,nn
2020-05-22T05:39:40.940Z,36.1068333,-117.9203333,4.59,1.35,ml,17,146,0.05409,0.17,ci,ci39211111,2020-05-22T13:27:36.377Z,"7km NNE of Coso Junction, CA",earthquake,0.41,0.56,0.256,18,reviewed,ci,ci
2020-05-22T05:39:07.790Z,19.1748333,-155.4541626,30.57,1.89,ml,49,132,0.02073,0.11,hv,hv71522142,2020-05-22T05:44:41.880Z,"4km SE of Pahala, Hawaii",earthquake,0.53,0.66,5.25,3,automatic,hv,hv
2020-05-22T05:37:46.820Z,38.1437,-117.8765,5,1.7,ml,13,138.6,0.144,0.16,nn,nn00730957,2020-05-22T05:45:56.363Z,"57km W of Tonopah, Nevada",earthquake,,16,,,automatic,nn,nn
2020-05-22T05:36:32.050Z,38.1442,-118.0733,4.5,1.1,ml,8,126.87,0.084,0.04,nn,nn00730956,2020-05-22T05:45:48.307Z,"64km SE of Hawthorne, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-05-22T05:34:23.960Z,38.2327,-117.7977,6.2,1.5,ml,11,163.47,0.092,0.16,nn,nn00730955,2020-05-22T05:38:29.480Z,"53km WNW of Tonopah, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-05-22T05:33:28.420Z,38.1597,-117.9307,12.1,2.1,ml,18,107.23,0.039,0.13,nn,nn00730951,2020-05-22T05:36:50.429Z,"62km W of Tonopah, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-05-22T05:26:44.840Z,38.1357,-118.0245,0.2,1.9,ml,14,107.78,0.039,0.29,nn,nn00730947,2020-05-22T05:34:49.615Z,"67km SE of Hawthorne, Nevada",earthquake,,12.8,,,automatic,nn,nn
2020-05-22T05:24:05.730Z,38.251,-117.7755,0.5,1.8,ml,14,122.36,0.091,0.2,nn,nn00730946,2020-05-22T05:28:09.872Z,"51km WNW of Tonopah, Nevada",earthquake,,12.8,,,automatic,nn,nn
2020-05-22T05:21:35.420Z,38.2302,-117.795,8,2.1,ml,33,100.09,0.115,0.1,nn,nn00730942,2020-05-22T05:24:52.144Z,"52km WNW of Tonopah, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-05-22T05:19:11.850Z,52.0735,-176.172,5.01,-0.07,ml,4,175,0.01857,0.2,av,av70895914,2020-05-22T19:05:01.150Z,"39km ENE of Adak, Alaska",earthquake,1.19,0.85,0.129,4,reviewed,av,av
2020-05-22T05:17:41.860Z,38.2507,-117.7773,0.9,1.2,ml,9,166.07,0.083,0.12,nn,nn00730940,2020-05-22T05:22:28.023Z,"52km WNW of Tonopah, Nevada",earthquake,,10.1,,,automatic,nn,nn
2020-05-22T05:15:47.560Z,18.0088,-66.7505,11,2.82,md,21,144,0.133,0.15,pr,pr2020143002,2020-05-22T06:35:03.214Z,"2km ESE of Magas Arriba, Puerto Rico",earthquake,0.36,0.28,0.33,17,reviewed,pr,pr
2020-05-22T05:14:31.520Z,52.0726667,-176.1198333,3.92,-0.09,ml,6,121,0.02444,0.21,av,av70895909,2020-05-22T18:48:23.880Z,"42km ENE of Adak, Alaska",earthquake,0.59,1.14,0.27,6,reviewed,av,av
2020-05-22T05:11:27.660Z,38.1633,-117.9803,2.1,1.7,ml,20,100.99,0.032,0.12,nn,nn00730937,2020-05-22T13:13:58.406Z,"66km W of Tonopah, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-05-22T05:10:21.550Z,38.2143,-117.8067,8.8,0.9,ml,8,160.62,0.164,0.13,nn,nn00730936,2020-05-22T05:14:08.158Z,"53km WNW of Tonopah, Nevada",earthquake,,13.7,,,automatic,nn,nn
2020-05-22T05:09:39.639Z,-20.3939,-69.1651,94.92,3.3,ml,,166,0.251,0.83,us,us70009n1s,2020-05-22T05:48:16.837Z,"103km E of Iquique, Chile",earthquake,8.2,9.3,0.074,24,reviewed,us,us
2020-05-22T05:08:51.700Z,38.1117,-118.0833,6.2,1.6,ml,16,116.65,0.097,0.15,nn,nn00730932,2020-05-22T05:12:09.882Z,"65km SE of Hawthorne, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-05-22T05:08:18.416Z,31.6672,-104.3553,5,2.8,ml,,59,0.124,0.68,us,us70009n14,2020-05-22T05:19:20.040Z,"71km W of Mentone, Texas",earthquake,2.8,2,0.05,52,reviewed,us,us
2020-05-22T05:07:49.300Z,38.2287,-117.8098,11.5,1.1,ml,12,120.93,0.084,0.11,nn,nn00730931,2020-05-22T05:11:49.582Z,"53km WNW of Tonopah, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-05-22T05:05:49.890Z,38.1368,-118.0178,8.2,1.3,ml,17,112.53,0.067,0.09,nn,nn00730928,2020-05-22T05:09:29.486Z,"68km SE of Hawthorne, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-05-22T05:03:40.120Z,38.1715,-117.7772,12.2,1.1,ml,12,139.11,0.074,0.21,nn,nn00730926,2020-05-22T05:07:08.512Z,"49km WNW of Tonopah, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-05-22T05:02:01.438Z,57.325,-154.9064,58.1,1.6,ml,,,,0.14,ak,ak0206kku49u,2020-05-22T16:58:39.581Z,"60km WSW of Larsen Bay, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2020-05-22T04:58:25.080Z,37.5125008,-118.9918365,3.52,2.37,md,27,114,0.1014,0.04,nc,nc73392831,2020-05-22T08:22:03.032Z,"14km S of Mammoth Lakes, CA",earthquake,0.29,1.42,0.29,28,automatic,nc,nc
2020-05-22T04:55:02.270Z,38.2493,-117.7915,3.7,1.7,ml,17,122.31,0.093,0.05,nn,nn00730922,2020-05-22T04:59:29.251Z,"53km WNW of Tonopah, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-22T04:53:28.560Z,38.1673,-117.982,1.1,1,ml,10,160.7,0.032,0.15,nn,nn00730920,2020-05-22T04:56:48.529Z,"66km W of Tonopah, Nevada",earthquake,,1,,,automatic,nn,nn
2020-05-22T04:52:50.940Z,-31.3374,-67.3962,10,4.7,mb,,147,1.12,0.24,us,us70009n0t,2020-05-22T05:27:48.040Z,"75km W of Chepes, Argentina",earthquake,6.5,1.9,0.166,11,reviewed,us,us
2020-05-22T04:51:23.880Z,46.9,-112.5113333,16.11,1.67,ml,8,125,0.114,0.07,mb,mb80425194,2020-05-22T17:46:53.750Z,"14km ESE of Lincoln, Montana",earthquake,0.4,0.5,0.156,5,reviewed,mb,mb
2020-05-22T04:48:58.150Z,38.1978,-117.774,2.9,1.4,ml,14,118.65,0.077,0.11,nn,nn00730919,2020-05-22T04:55:29.510Z,"49km WNW of Tonopah, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-05-22T04:47:51.130Z,33.3158333,-116.3265,11.97,1.99,ml,87,21,0.03572,0.21,ci,ci39211015,2020-05-22T17:18:06.640Z,"8km NE of Borrego Springs, CA",earthquake,0.15,0.45,0.17,64,reviewed,ci,ci
2020-05-22T04:47:49.560Z,33.3175,-116.3241667,11.34,1.45,ml,71,22,0.03714,0.18,ci,ci37445853,2020-05-22T17:37:32.477Z,"8km NE of Borrego Springs, CA",earthquake,0.17,0.36,0.116,15,reviewed,ci,ci
2020-05-22T04:47:31.042Z,64.7515,-146.9679,8.4,1.2,ml,,,,0.54,ak,ak0206kkii5d,2020-05-22T04:52:24.632Z,"10km NNE of Eielson Air Force Base, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-05-22T04:42:08.400Z,38.1257,-118.0612,6.2,1.8,ml,20,112.67,0.071,0.11,nn,nn00730915,2020-05-22T04:45:30.614Z,"66km SE of Hawthorne, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-22T04:35:11.270Z,38.1525,-117.8993,0.9,1.5,ml,15,127.14,0.174,0.11,nn,nn00730911,2020-05-22T04:43:09.307Z,"59km W of Tonopah, Nevada",earthquake,,9.2,,,automatic,nn,nn
2020-05-22T04:33:07.000Z,33.172,-116.1168333,10.14,1.2,ml,58,70,0.04582,0.2,ci,ci39210999,2020-05-22T16:38:25.602Z,"4km NNE of Ocotillo Wells, CA",earthquake,0.2,0.44,0.134,29,reviewed,ci,ci
2020-05-22T04:31:00.010Z,33.1723333,-116.1196667,10.19,0.96,ml,39,70,0.04373,0.21,ci,ci39210991,2020-05-22T16:20:47.237Z,"3km NNE of Ocotillo Wells, CA",earthquake,0.25,0.51,0.115,18,reviewed,ci,ci
2020-05-22T04:30:00.609Z,38.1518,-117.9637,10.6,3.2,ml,23,47.59,0.013,0.1265,nn,nn00730902,2020-05-22T16:09:08.915Z,"64km W of Tonopah, Nevada",earthquake,,0.6,0.27,10,reviewed,nn,nn
2020-05-22T04:29:32.320Z,37.719,-118.7953333,5.19,0.72,md,14,262,0.04328,0.05,nc,nc73392801,2020-05-22T17:23:03.962Z,"19km ENE of Mammoth Lakes, CA",earthquake,0.73,1.1,0.117,11,reviewed,nc,nc
2020-05-22T04:28:16.100Z,38.1445,-118.0352,1.8,0.9,ml,9,157.35,0.055,0.18,nn,nn00730900,2020-05-22T04:31:28.215Z,"66km SE of Hawthorne, Nevada",earthquake,,15.5,,,automatic,nn,nn
2020-05-22T04:26:19.240Z,38.1515,-117.9538,9.7,1.6,ml,19,107.83,0.044,0.1,nn,nn00730898,2020-05-22T04:29:49.704Z,"64km W of Tonopah, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-05-22T04:24:55.390Z,37.9968,-117.9627,5.8,1,ml,9,153,0.045,0.08,nn,nn00730897,2020-05-22T04:28:10.151Z,"64km W of Tonopah, Nevada",earthquake,,4,,,automatic,nn,nn
2020-05-22T04:20:12.280Z,38.1568,-117.9445,12.1,1.7,ml,23,62.63,0.035,0.11,nn,nn00730893,2020-05-22T04:23:30.228Z,"63km W of Tonopah, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-05-22T04:18:50.500Z,66.3022,-157.2118,0,1.6,ml,,,,0.71,ak,ak0206kkcbt2,2020-05-22T04:23:28.441Z,"69km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-22T04:06:09.159Z,31.3648,-103.4812,5,2.1,ml,,48,0.33,0.35,us,us70009n0c,2020-05-22T04:55:42.040Z,"6km S of Pecos, Texas",earthquake,1.1,1.9,0.071,38,reviewed,us,us
2020-05-22T04:06:01.760Z,17.9535,-66.9538,5,2.67,md,19,197,0.0777,0.21,pr,pr2020143001,2020-05-22T05:20:32.302Z,"5km WSW of Guanica, Puerto Rico",earthquake,0.66,0.33,0.4,13,reviewed,pr,pr
2020-05-22T04:05:40.280Z,38.2393,-117.7925,2.6,1.4,ml,9,130.04,0.339,0.03,nn,nn00730889,2020-05-22T04:16:28.477Z,"52km WNW of Tonopah, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-05-22T04:03:41.650Z,38.231,-117.7927,10.6,1.7,ml,22,122.79,0.158,0.09,nn,nn00730885,2020-05-22T04:07:29.843Z,"52km WNW of Tonopah, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-05-22T04:01:43.400Z,38.175,-117.9103,3.3,1.5,ml,12,131.73,0.04,0.03,nn,nn00730884,2020-05-22T04:05:29.063Z,"60km WNW of Tonopah, Nevada",earthquake,,1,,,automatic,nn,nn
2020-05-22T03:58:05.760Z,35.6833333,-117.5585,10.13,0.85,ml,27,71,0.09085,0.12,ci,ci39210983,2020-05-22T16:06:22.238Z,"13km ENE of Ridgecrest, CA",earthquake,0.18,0.41,0.067,8,reviewed,ci,ci
2020-05-22T03:54:24.210Z,38.2288,-117.8033,8.6,1.6,ml,22,69.07,0.082,0.1,nn,nn00730882,2020-05-22T04:03:09.473Z,"53km WNW of Tonopah, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-05-22T03:47:46.350Z,38.1698,-117.8775,8.7,1.5,ml,16,163.92,0.019,0.22,nn,nn00730878,2020-05-22T03:55:49.276Z,"57km WNW of Tonopah, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-05-22T03:44:59.570Z,38.8339996,-122.8181686,0.99,1.63,md,24,50,0.01233,0.09,nc,nc73392771,2020-05-22T06:33:03.975Z,"8km NW of The Geysers, CA",earthquake,0.22,0.43,0.29,6,automatic,nc,nc
2020-05-22T03:44:33.700Z,38.1878,-117.8332,1.8,2.3,ml,18,146.18,0.03,0.25,nn,nn00730875,2020-05-22T03:48:49.646Z,"54km WNW of Tonopah, Nevada",earthquake,,8.9,,,automatic,nn,nn
2020-05-22T03:44:16.060Z,38.8311653,-122.8178329,1.63,1.17,md,24,48,0.009845,0.03,nc,nc73392766,2020-05-22T06:05:11.793Z,"8km NW of The Geysers, CA",earthquake,0.19,0.4,0.04,5,automatic,nc,nc
2020-05-22T03:41:31.650Z,35.7965,-117.7671667,7.36,0.47,ml,9,90,0.01218,0.17,ci,ci39210975,2020-05-22T16:00:50.040Z,"17km NNE of Inyokern, CA",earthquake,0.36,0.68,0.211,4,reviewed,ci,ci
2020-05-22T03:40:30.702Z,34.5007,25.8881,10,5.1,mww,,63,1.135,0.88,us,us70009n06,2020-05-22T03:58:02.040Z,"58km SSE of Ierapetra, Greece",earthquake,4.1,1.9,0.093,11,reviewed,us,us
2020-05-22T03:36:57.817Z,37.9093,69.4832,10,4.6,mb,,79,0.334,1.07,us,us70009n04,2020-05-22T04:08:09.040Z,"17km SSW of Sovety, Tajikistan",earthquake,5.9,2,0.181,9,reviewed,us,us
2020-05-22T03:36:41.420Z,38.1597,-117.9028,7.2,1.7,ml,10,164.04,0.004,0.06,nn,nn00730873,2020-05-22T03:45:55.437Z,"59km W of Tonopah, Nevada",earthquake,,2.2,,,automatic,nn,nn
2020-05-22T03:35:47.910Z,38.1503,-118.0187,1.8,1.4,ml,14,147.23,0.047,0.12,nn,nn00730871,2020-05-22T03:45:48.617Z,"67km SE of Hawthorne, Nevada",earthquake,,9.5,,,automatic,nn,nn
2020-05-22T03:32:19.100Z,33.3023333,-116.3105,12.3,0.84,ml,31,139,0.05331,0.18,ci,ci39210967,2020-05-22T15:57:45.859Z,"8km NE of Borrego Springs, CA",earthquake,0.31,0.45,0.167,11,reviewed,ci,ci
2020-05-22T03:30:09.070Z,38.1282,-118.0622,6.6,2,ml,29,78.35,0.087,0.14,nn,nn00730868,2020-05-22T03:37:10.942Z,"65km SE of Hawthorne, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-05-22T03:29:44.120Z,38.2632,-117.7342,2.9,1.2,ml,8,222.77,0.104,0.02,nn,nn00730869,2020-05-22T03:37:17.268Z,"49km WNW of Tonopah, Nevada",earthquake,,4.6,,,automatic,nn,nn
2020-05-22T03:27:03.660Z,33.472,-116.5698333,11.23,0.82,ml,39,46,0.03527,0.12,ci,ci39210959,2020-05-22T15:04:25.960Z,"13km SE of Anza, CA",earthquake,0.15,0.26,0.16,19,reviewed,ci,ci
2020-05-22T03:24:53.850Z,38.1475,-117.7387,3.8,1.6,ml,16,118.16,0.099,0.08,nn,nn00730867,2020-05-22T03:31:29.406Z,"45km WNW of Tonopah, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-05-22T03:23:54.030Z,19.1548328,-155.4638367,33.16,2.5,ml,23,213,0.0988,0.13,hv,hv71522037,2020-05-22T03:29:28.800Z,"5km SSE of Pahala, Hawaii",earthquake,0.82,1.12,3.99,5,automatic,hv,hv
2020-05-22T03:21:22.570Z,38.2712,-117.7797,0.7,1.1,ml,13,168.29,0.109,0.15,nn,nn00730861,2020-05-22T03:26:08.592Z,"53km WNW of Tonopah, Nevada",earthquake,,11.6,,,automatic,nn,nn
2020-05-22T03:21:13.553Z,39.5409,40.074,10,4.3,mb,,75,0.577,0.83,us,us70009mzz,2020-05-22T03:37:18.040Z,"16km ENE of Pulumer, Turkey",earthquake,4.3,1.9,0.201,7,reviewed,us,us
2020-05-22T03:17:33.690Z,38.2325,-117.7555,13.2,1.4,ml,12,120.83,0.109,0.08,nn,nn00730860,2020-05-22T03:22:48.670Z,"49km WNW of Tonopah, Nevada",earthquake,,2.8,,,automatic,nn,nn
2020-05-22T03:15:36.840Z,38.2155,-117.804,8.8,2.2,ml,20,98.02,0.086,0.09,nn,nn00730857,2020-05-22T03:19:10.065Z,"52km WNW of Tonopah, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-05-22T03:11:59.130Z,38.2412,-117.7918,4.1,1.9,ml,23,121.25,0.086,0.11,nn,nn00730853,2020-05-22T03:15:09.484Z,"52km WNW of Tonopah, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-05-22T03:10:06.320Z,38.1258,-117.9947,3.3,1.7,ml,16,107.95,0.026,0.11,nn,nn00730850,2020-05-22T03:13:29.556Z,"67km W of Tonopah, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-05-22T03:06:39.300Z,38.2172,-117.8023,6.9,1.5,ml,11,97.75,0.079,0.02,nn,nn00730847,2020-05-22T03:11:08.762Z,"52km WNW of Tonopah, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-05-22T03:04:52.910Z,38.1833,-117.8463,12.1,1.1,ml,13,151.09,0.118,0.07,nn,nn00730844,2020-05-22T03:08:28.630Z,"55km WNW of Tonopah, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-05-22T03:03:06.210Z,38.2368,-117.7922,6.3,1.6,ml,13,98.62,0.094,0.14,nn,nn00730843,2020-05-22T03:06:49.156Z,"52km WNW of Tonopah, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-05-22T03:00:59.840Z,38.1438,-117.9495,10,2.1,ml,17,103.58,0.038,0.05,nn,nn00730841,2020-05-22T03:04:29.837Z,"63km W of Tonopah, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-05-22T02:59:58.660Z,37.5125,-118.9961667,2.47,1.15,md,14,169,0.1004,0.11,nc,nc73392746,2020-05-22T19:02:06.755Z,"14km S of Mammoth Lakes, CA",earthquake,0.36,2.12,0.268,12,reviewed,nc,nc
2020-05-22T02:59:25.389Z,38.1799,-117.7584,7.3,1,ml,7,209.97,0.091,0.0996,nn,nn00731124,2020-05-22T09:57:58.930Z,"47km WNW of Tonopah, Nevada",earthquake,,2,0,1,reviewed,nn,nn
2020-05-22T02:55:56.332Z,38.1519,-117.9961,7.7,0.9,ml,18,105.5,0.032,0.1713,nn,nn00730839,2020-05-22T09:51:48.230Z,"67km W of Tonopah, Nevada",earthquake,,1.1,0.41,6,reviewed,nn,nn
2020-05-22T02:54:21.940Z,35.7935,-117.613,11.79,1.29,ml,31,44,0.02552,0.12,ci,ci39210935,2020-05-22T14:52:38.050Z,"19km W of Searles Valley, CA",earthquake,0.18,0.38,0.229,12,reviewed,ci,ci
2020-05-22T02:53:17.250Z,35.667,-117.5391667,10.66,0.96,ml,12,144,0.1558,0.15,ci,ci39210927,2020-05-22T13:28:31.312Z,"13km ENE of Ridgecrest, CA",earthquake,0.39,1.23,0.123,10,reviewed,ci,ci
2020-05-22T02:49:13.940Z,38.1432,-117.9373,7.5,1.2,ml,8,79.92,0.021,0.11,nn,nn00730836,2020-05-22T02:55:48.330Z,"62km W of Tonopah, Nevada",earthquake,,1,,,automatic,nn,nn
2020-05-22T02:49:09.940Z,37.0738335,-121.5066681,5.48,1.51,md,19,61,0.05039,0.21,nc,nc73392731,2020-05-22T05:11:03.303Z,"9km E of San Martin, CA",earthquake,0.5,1.57,0.16,14,automatic,nc,nc
2020-05-22T02:48:34.420Z,37.0660019,-121.4948349,7.61,1.35,md,10,88,0.04655,0.18,nc,nc73392726,2020-05-22T04:45:12.157Z,"9km NE of Gilroy, CA",earthquake,0.9,2.09,0.15,8,automatic,nc,nc
2020-05-22T02:47:05.420Z,37.7528,-115.5525,27.3,1.6,ml,8,205.32,0.613,0.2,nn,nn00730834,2020-05-22T02:50:35.935Z,"55km NW of Alamo, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-05-22T02:46:20.770Z,38.24,-117.7917,0.8,2.1,ml,15,120.08,0.078,0.21,nn,nn00730831,2020-05-22T02:50:28.541Z,"52km WNW of Tonopah, Nevada",earthquake,,14.3,,,automatic,nn,nn
2020-05-22T02:45:42.313Z,60.2891,-142.7577,8.2,0.9,ml,,,,0.71,ak,ak0206kjb8bq,2020-05-22T16:54:27.550Z,"30km NW of Cape Yakataga, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-05-22T02:45:17.670Z,38.2422,-117.7795,0.6,2.5,ml,8,164.9,0.096,0.07,nn,nn00730830,2020-05-22T02:48:07.794Z,"51km WNW of Tonopah, Nevada",earthquake,,9.6,,,automatic,nn,nn
2020-05-22T02:44:35.077Z,38.1341,-117.9819,3.5,1.6,ml,24,74.18,0.019,0.1183,nn,nn00730827,2020-05-22T09:48:39.909Z,"66km W of Tonopah, Nevada",earthquake,,0.8,0.36,10,reviewed,nn,nn
2020-05-22T02:40:44.532Z,38.1627,-117.9648,8.5,1.8,ml,24,58.82,0.024,0.1703,nn,nn00730823,2020-05-22T09:39:10.220Z,"65km W of Tonopah, Nevada",earthquake,,0.8,0.44,11,reviewed,nn,nn
2020-05-22T02:40:07.350Z,35.6693333,-117.4786667,2.8,1.71,ml,36,64,0.1302,0.15,ci,ci39210919,2020-05-22T14:25:55.298Z,"13km SSW of Searles Valley, CA",earthquake,0.15,0.6,0.105,30,reviewed,ci,ci
2020-05-22T02:34:53.590Z,38.2182,-117.7752,0.9,1.5,ml,14,120.55,0.151,0.1,nn,nn00730818,2020-05-22T02:38:28.935Z,"50km WNW of Tonopah, Nevada",earthquake,,8.8,,,automatic,nn,nn
2020-05-22T02:32:39.860Z,38.1925,-117.7933,7.6,1.5,ml,15,117.72,0.066,0.11,nn,nn00730817,2020-05-22T02:36:09.150Z,"51km WNW of Tonopah, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-05-22T02:30:20.750Z,38.1955,-117.7538,13.7,1.8,ml,18,120.14,0.095,0.23,nn,nn00730815,2020-05-22T02:33:49.235Z,"48km WNW of Tonopah, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-05-22T02:27:03.340Z,38.143,-118.0158,1.5,1.6,ml,14,106.82,0.035,0.06,nn,nn00730810,2020-05-22T02:31:29.239Z,"68km SE of Hawthorne, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-05-22T02:25:39.450Z,38.053833,-118.7854996,2.7,1.7,md,12,184,0.2963,0.05,nc,nc73392711,2020-05-22T02:34:04.377Z,"26km SE of Bodie, CA",earthquake,1,9.25,0.21,5,automatic,nc,nc
2020-05-22T02:24:39.980Z,38.1752,-117.8825,12.9,2.4,ml,21,61.59,0.032,0.13,nn,nn00730807,2020-05-22T02:28:09.727Z,"58km WNW of Tonopah, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-05-22T02:21:48.290Z,17.9251,-66.8178,11,2.68,md,22,196,0.0792,0.21,pr,pr2020143000,2020-05-22T03:06:44.877Z,"7km S of Indios, Puerto Rico",earthquake,0.57,0.54,0.23,22,reviewed,pr,pr
2020-05-22T02:12:24.410Z,36.527,-98.97983333,6.55,1.25,ml,34,134,0.0449911712,0.11,ok,ok2020jzpu,2020-05-22T12:27:44.232Z,"22km ENE of Mooreland, Oklahoma",earthquake,,0.2,0.21,14,reviewed,ok,ok
2020-05-22T02:11:45.830Z,37.8307,-116.9758,0.4,1.1,ml,9,204.58,0.89,0.13,nn,nn00730805,2020-05-22T02:20:35.165Z,"26km ENE of Goldfield, Nevada",earthquake,,13,,,automatic,nn,nn
2020-05-22T02:11:07.850Z,38.2268,-117.8037,9.7,1.5,ml,12,120.82,0.083,0.09,nn,nn00730802,2020-05-22T02:20:28.768Z,"53km WNW of Tonopah, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-05-22T02:10:02.980Z,38.1672,-117.988,3.4,1.6,ml,15,89.98,0.03,0.18,nn,nn00730800,2020-05-22T02:15:01.943Z,"67km W of Tonopah, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-05-22T02:06:54.340Z,38.1412,-117.9873,11.8,1.1,ml,9,107.3,0.029,0.12,nn,nn00730797,2020-05-22T02:10:44.327Z,"66km W of Tonopah, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-05-22T02:01:53.510Z,54.6575,-161.4129,10,3.8,mb,,177,0.878,0.79,us,us70009myq,2020-05-22T16:50:15.783Z,"95km SW of Sand Point, Alaska",earthquake,5.4,2,0.104,24,reviewed,us,us
2020-05-22T02:01:45.191Z,38.1388,-118.0612,8.5,2.9,ml,32,58.64,0.085,0.3866,nn,nn00730792,2020-05-22T02:24:30.040Z,"65km SE of Hawthorne, Nevada",earthquake,,0.3,0.31,23,reviewed,nn,nn
2020-05-22T01:59:55.090Z,38.2385,-117.7915,4.8,2,ml,17,122.69,0.095,0.16,nn,nn00730790,2020-05-22T02:10:22.195Z,"52km WNW of Tonopah, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-05-22T01:58:45.750Z,41.8191667,-112.651,7.07,2.06,ml,24,129,0.1008,0.17,uu,uu60389812,2020-05-22T14:38:05.280Z,"41km WNW of Garland, Utah",earthquake,0.39,0.7,0.236,6,reviewed,uu,uu
2020-05-22T01:55:16.737Z,51.5899,-173.7414,25,2.1,ml,,,,0.52,ak,ak0206kirwjh,2020-05-22T16:47:33.183Z,"74km SSE of Atka, Alaska",earthquake,,10.9,,,reviewed,ak,ak
2020-05-22T01:46:55.490Z,38.2128,-117.7852,17.4,1.2,ml,10,168.14,0.091,0.09,nn,nn00730783,2020-05-22T01:50:13.201Z,"51km WNW of Tonopah, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-05-22T01:44:43.550Z,33.4993333,-116.766,7.24,0.41,ml,24,49,0.03151,0.11,ci,ci39210855,2020-05-22T14:19:12.262Z,"11km SW of Anza, CA",earthquake,0.17,0.39,0.053,8,reviewed,ci,ci
